id,url,title,author,brew_method,style_name,boil_time,batch_size,boil_size,boil_gravity,efficiency,hop_utilization_multiplier,original_gravity,final_gravity,abv_standard,ibu_tinseth,srm_morey,mash_ph,yeast_name,yeast_starter,yeast_form,yeast_attenuation,yeast_flocculation,yeast_optimum_temp,yeast_fermentation_temp,yeast_pitch_rate,water_profile_name,water_ca2,water_mg2,water_na,water_cl,water_so4,water_hco3,priming_method,priming_co2_level,error
1006761,https://www.brewersfriend.com/homebrew/recipe/view/1006761/awesome-recipe,Awesome Recipe,,BIAB,American IPA,60 min,5 liters (fermentor volume),28.4 liters,1.064,75% (brew house),1.0,1.074,1.019,7.32,5.15,32.71,0.0,,,,,,,,,Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.25 Volumes,
1006766,https://www.brewersfriend.com/homebrew/recipe/view/1006766/pina-ca-hazy,Pina Ca'hazy,,All Grain,Specialty IPA: New England IPA,90 min,25 liters (ending kettle volume),31 liters,1.048,77% (ending kettle),1.0,1.059,1.012,6.27,39.36,4.49,5.52,White Labs - London Fog Ale Yeast WLP066,No,Liquid,78.5%,Medium,17.78 - 22.22 C,19 C,0.35 (M cells / ml / deg P),Light colored and hoppy,75.0,5.0,10.0,50.0,150.0,0.0,co2,2.3 Volumes,
1006778,https://www.brewersfriend.com/homebrew/recipe/view/1006778/apa-weiermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006760,https://www.brewersfriend.com/homebrew/recipe/view/1006760/hazy-eights-double-ne-ipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006781,https://www.brewersfriend.com/homebrew/recipe/view/1006781/david-hassel-hef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006790,https://www.brewersfriend.com/homebrew/recipe/view/1006790/imperial-stout-deluxe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006784,https://www.brewersfriend.com/homebrew/recipe/view/1006784/lara-s-saison,Lara's Saison,,All Grain,Saison,90 min,13 gallons (fermentor volume),7.5 gallons,1.103,73% (brew house),1.0,1.06,1.012,6.26,17.61,3.63,0.0,Danstar - Belle Saison Yeast,No,Dry,80%,Low,63 - 75 F,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.2 Volumes,
1006789,https://www.brewersfriend.com/homebrew/recipe/view/1006789/raspberry-chilli-rye-nordic-sour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006802,https://www.brewersfriend.com/homebrew/recipe/view/1006802/raspberry-wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006794,https://www.brewersfriend.com/homebrew/recipe/view/1006794/sourdough-red-ale-ii,Sourdough Red Ale II,British Ale Dude,All Grain,Irish Red Ale,60 min,6 gallons (fermentor volume),7 gallons,1.051,60% (brew house),0.99,1.055,1.012,5.69,40.45,22.98,5.18,Wyeast - Thames Valley Ale 1275,No,Liquid,77%,Med-Low,62 - 72 F,64 F,0.35 (M cells / ml / deg P),Burton on Trent (historic),270.0,41.0,113.0,85.0,720.0,270.0,co2,2.2 Volumes,
1006791,https://www.brewersfriend.com/homebrew/recipe/view/1006791/juneteenth-pale-ale,Juneteenth Pale Ale,Miles & Nick,All Grain,American Pale Ale,60 min,5.5 gallons (fermentor volume),7.5 gallons,1.054,70% (brew house),1.0,1.067,1.011,7.33,75.19,6.83,5.5,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,54 - 77 F,70 F,0.35 (M cells / ml / deg P),Light colored and hoppy,75.0,5.0,10.0,50.0,150.0,0.0,,2.45 Volumes,
1006795,https://www.brewersfriend.com/homebrew/recipe/view/1006795/blitz-krieg-all-together-neipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006806,https://www.brewersfriend.com/homebrew/recipe/view/1006806/haze-craze,Haze Craze,,Extract,Specialty IPA: New England IPA,60 min,5 gallons (fermentor volume),3 gallons,1.127,75% (steeping grains only),1.0,1.076,1.014,8.11,19.37,6.17,0.0,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,54 - 77 F,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.25 Volumes,
1006810,https://www.brewersfriend.com/homebrew/recipe/view/1006810/friar-tom-s-cinq-cents-clone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006815,https://www.brewersfriend.com/homebrew/recipe/view/1006815/humlig-bitter-och-belgare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006818,https://www.brewersfriend.com/homebrew/recipe/view/1006818/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006824,https://www.brewersfriend.com/homebrew/recipe/view/1006824/session-strata-ipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006825,https://www.brewersfriend.com/homebrew/recipe/view/1006825/this-beer-gose-crazy-coco-loco-4-sho-sho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
100682,https://www.brewersfriend.com/homebrew/recipe/view/100682/back-in-black-american-dark-lager-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006830,https://www.brewersfriend.com/homebrew/recipe/view/1006830/willamette-cali-pils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006842,https://www.brewersfriend.com/homebrew/recipe/view/1006842/brown-sugar-blonde,Brown Sugar Blonde,,Partial Mash,Blonde Ale,60 min,6.5 gallons (fermentor volume),7.7 gallons,1.04,80% (brew house),1.0,1.048,1.01,4.94,23.66,5.39,0.0,White Labs - German Ale/ Kölsch Yeast WLP029,No,Liquid,75%,Medium,65 - 69 F,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.65 Volumes,
1006843,https://www.brewersfriend.com/homebrew/recipe/view/1006843/j-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006836,https://www.brewersfriend.com/homebrew/recipe/view/1006836/cascade-mountain-range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006833,https://www.brewersfriend.com/homebrew/recipe/view/1006833/black-ipa,Black IPA,Cerveza Nefrona,All Grain,American IPA,60 min,296 liters (fermentor volume),300 liters,1.055,70% (brew house),0.85,1.055,1.009,6.12,34.59,50.0,5.21,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,12.22 - 25 C,,0.35 (M cells / ml / deg P),28207,90.0,15.0,12.0,50.0,220.0,0.0,co2,2.25 Volumes,
1006852,https://www.brewersfriend.com/homebrew/recipe/view/1006852/czech-pilsner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006849,https://www.brewersfriend.com/homebrew/recipe/view/1006849/amys-american-honey-cherry-wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006850,https://www.brewersfriend.com/homebrew/recipe/view/1006850/hazy-sour-template,Hazy Sour Template,,BIAB,No Profile Selected,30 min,3 gallons (fermentor volume),4 gallons,1.049,73% (brew house),1.0,1.06,1.016,5.79,0.0,4.03,0.0,Escarpment Labs - Voss Kveik,No,Liquid,72.5%,High,77 - 107 F,68 F,0.5 (M cells / ml / deg P),15558,120.0,9.0,90.0,180.0,150.0,74.0,co2,2.45 Volumes,
1006847,https://www.brewersfriend.com/homebrew/recipe/view/1006847/summit-smash-ipa,Summit SMaSH IPA,,All Grain,No Profile Selected,45 min,4 gallons (ending kettle volume),5 gallons,1.052,70% (ending kettle),1.0,1.065,1.011,6.99,83.28,4.19,0.0,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,54 - 77 F,69 F,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,,
1006866,https://www.brewersfriend.com/homebrew/recipe/view/1006866/west-coast-iipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006879,https://www.brewersfriend.com/homebrew/recipe/view/1006879/pilsner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006883,https://www.brewersfriend.com/homebrew/recipe/view/1006883/summer-vibes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006877,https://www.brewersfriend.com/homebrew/recipe/view/1006877/saharan-night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006895,https://www.brewersfriend.com/homebrew/recipe/view/1006895/sicily-township-pilsner,Sicily Township Pilsner,George Pinkerton,All Grain,German Pilsner (Pils),60 min,5.5 gallons (fermentor volume),3 gallons,1.096,70% (brew house),0.96,1.052,1.016,4.79,12.04,3.43,0.0,Imperial Yeast - L17 Harvest,No,Liquid,70%,Medium,50 - 60 F,66 F,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,co2,2.25 Volumes,
1006896,https://www.brewersfriend.com/homebrew/recipe/view/1006896/nanny-state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006893,https://www.brewersfriend.com/homebrew/recipe/view/1006893/black-choc-stout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006884,https://www.brewersfriend.com/homebrew/recipe/view/1006884/vienna-lager,Vienna Lager,,All Grain,International Pale Lager,90 min,6.5 gallons (fermentor volume),8.5 gallons,1.039,70% (brew house),1.0,1.051,1.007,5.77,25.82,7.32,5.56,Fermentis / Safale - Saflager - German Lager Yeast W-34/70,No,Dry,83%,High,48 - 72 F,,0.35 (M cells / ml / deg P),1356,0.0,0.0,0.0,0.0,0.0,0.0,,2.25 Volumes,
1006911,https://www.brewersfriend.com/homebrew/recipe/view/1006911/citrus-american-pale-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006908,https://www.brewersfriend.com/homebrew/recipe/view/1006908/lucky-jack-extra-hard-klone-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006906,https://www.brewersfriend.com/homebrew/recipe/view/1006906/choctaw-woman-pomegranate-kettle-sour,Choctaw Woman Pomegranate Kettle Sour,Me,All Grain,Mixed-Fermentation Sour Beer,60 min,5.5 gallons (fermentor volume),7.5 gallons,1.042,80% (brew house),1.0,1.054,1.014,5.21,0.0,3.37,5.87,,,,,,,,,18161,0.0,0.0,0.0,0.0,0.0,0.0,,0 Volumes,
1006910,https://www.brewersfriend.com/homebrew/recipe/view/1006910/hazy-days-ag-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006924,https://www.brewersfriend.com/homebrew/recipe/view/1006924/that-summer-i-restored-that-old-motorcycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006925,https://www.brewersfriend.com/homebrew/recipe/view/1006925/steamer-lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
100692,https://www.brewersfriend.com/homebrew/recipe/view/100692/simple-dry-stout,Simple Dry Stout,NU HOME BREW & BOTTLES,All Grain,Dry Stout,75 min,5 gallons (fermentor volume),6.5 gallons,1.039,70% (brew house),,1.05,1.014,4.83,33.7,34.59,,Wyeast - Irish Ale 1084,No,Liquid,73%,Medium,62 - 72 F,,,,,,,,,,,,
1006926,https://www.brewersfriend.com/homebrew/recipe/view/1006926/whitaker-s-belgian-wit-whit-s-wit-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006935,https://www.brewersfriend.com/homebrew/recipe/view/1006935/hoppy-saison,Hoppy Saison,G Reese,BIAB,Saison,30 min,5 gallons (fermentor volume),6.57 gallons,1.043,70% (brew house),1.0,1.049,1.01,5.12,35.97,4.7,5.34,Danstar - Belle Saison Yeast,No,Dry,80%,Low,63 - 75 F,65 F,0.35 (M cells / ml / deg P),15645,0.0,0.0,0.0,0.0,0.0,0.0,,2.65 Volumes,
1006927,https://www.brewersfriend.com/homebrew/recipe/view/1006927/too-stout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006938,https://www.brewersfriend.com/homebrew/recipe/view/1006938/ris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006940,https://www.brewersfriend.com/homebrew/recipe/view/1006940/black-is-beautiful,Black Is Beautiful,,All Grain,Imperial Stout,90 min,31 gallons (fermentor volume),41 gallons,1.105,68% (brew house),1.0,1.109,1.024,11.15,63.51,50.0,5.53,,,,,,,,,16703,0.0,0.0,0.0,0.0,0.0,0.0,co2,2.75 Volumes,
1006945,https://www.brewersfriend.com/homebrew/recipe/view/1006945/metalcore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006944,https://www.brewersfriend.com/homebrew/recipe/view/1006944/-usr-bin-ip-a,/usr/bin/ip a,Gino Clement,All Grain,American IPA,60 min,5 gallons (fermentor volume),7 gallons,1.062,70% (brew house),1.0,1.067,1.018,6.47,66.14,7.22,5.71,Imperial Yeast - A38 Juice,No,Liquid,74%,Medium,64 - 74 F,,0.35 (M cells / ml / deg P),Balanced Profile,80.0,5.0,25.0,75.0,80.0,100.0,,2.25 Volumes,
1006948,https://www.brewersfriend.com/homebrew/recipe/view/1006948/don-t-exhale-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006942,https://www.brewersfriend.com/homebrew/recipe/view/1006942/neipa-sorta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006949,https://www.brewersfriend.com/homebrew/recipe/view/1006949/marvel-banale-belgian-pale-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006955,https://www.brewersfriend.com/homebrew/recipe/view/1006955/pfriem-ipa-clone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006954,https://www.brewersfriend.com/homebrew/recipe/view/1006954/vanilla-porter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006956,https://www.brewersfriend.com/homebrew/recipe/view/1006956/dortmunder,Dortmunder,Homebrew All-Stars,All Grain,German Helles Exportbier,60 min,6 gallons (fermentor volume),3 gallons,1.111,70% (brew house),1.0,1.055,1.01,5.96,22.88,5.39,0.0,Fermentis / Safale - Saflager - German Lager Yeast S-23,No,Dry,82%,High,48 - 72 F,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,co2,4.04 Volumes,
1006960,https://www.brewersfriend.com/homebrew/recipe/view/1006960/mango-ipa,Mango IPA,,All Grain,American IPA,60 min,5.5 gallons (fermentor volume),7 gallons,1.057,70% (brew house),1.0,1.072,1.013,7.82,60.29,9.95,0.0,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,54 - 77 F,72 F,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,co2,2.25 Volumes,
1006959,https://www.brewersfriend.com/homebrew/recipe/view/1006959/pops-brunette,Pops Brunette,,BIAB,Belgian Dubbel,60 min,22 liters (fermentor volume),30 liters,1.05,70% (brew house),1.0,1.063,1.012,6.69,20.05,16.63,5.56,Fermentis / Safale - Safbrew - Specialty Ale Yeast T-58,No,Dry,70%,High,12.22 - 25 C,,0.35 (M cells / ml / deg P),23058,0.0,0.0,0.0,0.0,0.0,0.0,co2,2.2 Volumes,
1006958,https://www.brewersfriend.com/homebrew/recipe/view/1006958/porter-lives-matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
100696,https://www.brewersfriend.com/homebrew/recipe/view/100696/craig-and-donnie-s-witbier-v-2-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006969,https://www.brewersfriend.com/homebrew/recipe/view/1006969/esb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006966,https://www.brewersfriend.com/homebrew/recipe/view/1006966/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006965,https://www.brewersfriend.com/homebrew/recipe/view/1006965/tokyo-draft-japanese-rice-lager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006964,https://www.brewersfriend.com/homebrew/recipe/view/1006964/summer-brew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006975,https://www.brewersfriend.com/homebrew/recipe/view/1006975/awesome-recipe,Awesome Recipe,,Extract,No Profile Selected,60 min,5.25 gallons (fermentor volume),6.5 gallons,1.034,60% (steeping grains only),1.0,1.043,1.011,4.2,21.34,2.63,0.0,,,,,,,,,Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,,
1006979,https://www.brewersfriend.com/homebrew/recipe/view/1006979/label-lager,Label lager,,BIAB,International Pale Lager,60 min,23 liters (fermentor volume),11.4 liters,1.1,70% (brew house),1.0,1.049,1.008,5.44,15.9,6.2,0.0,Fermentis / Safale - Saflager - German Lager Yeast S-23,No,Dry,82%,High,8.89 - 22.22 C,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.25 Volumes,
1006972,https://www.brewersfriend.com/homebrew/recipe/view/1006972/testbryg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006978,https://www.brewersfriend.com/homebrew/recipe/view/1006978/witbier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006989,https://www.brewersfriend.com/homebrew/recipe/view/1006989/dubbel-folk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006982,https://www.brewersfriend.com/homebrew/recipe/view/1006982/new-years-resolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006988,https://www.brewersfriend.com/homebrew/recipe/view/1006988/sierra-nevada-pale-ale-clone,Sierra Nevada Pale Ale Clone,,All Grain,American Pale Ale,60 min,13 liters (fermentor volume),15 liters,1.046,70% (brew house),1.0,1.053,1.01,5.65,39.1,10.01,5.4,Fermentis - American Ale Yeast US-05,No,Dry,81%,Medium,12.22 - 25 C,,0.35 (M cells / ml / deg P),29923,41.0,9.0,67.0,71.0,44.0,178.0,,2.45 Volumes,
100699,https://www.brewersfriend.com/homebrew/recipe/view/100699/nsb-test-batch-2-extra-pale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006996,https://www.brewersfriend.com/homebrew/recipe/view/1006996/housebier-2-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006993,https://www.brewersfriend.com/homebrew/recipe/view/1006993/speidel-samuel-smith-taddy-porter-06-06-20-wlp004-irish-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006997,https://www.brewersfriend.com/homebrew/recipe/view/1006997/housebier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006990,https://www.brewersfriend.com/homebrew/recipe/view/1006990/travim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1006998,https://www.brewersfriend.com/homebrew/recipe/view/1006998/leftoovers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007004,https://www.brewersfriend.com/homebrew/recipe/view/1007004/its-sais-awn-i-or-ii,Its Sais-awn! I (or) II,,All Grain,Weissbier,60 min,1 gallons (fermentor volume),2.58 gallons,1.031,75% (brew house),1.0,1.074,1.016,7.6,25.93,12.04,0.0,Omega Yeast Labs - Belgian Saison I OYL-027,No,Liquid,78%,Low,70 - 95 F,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,demarara,4.04 g/l,
1007002,https://www.brewersfriend.com/homebrew/recipe/view/1007002/two-hearted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007003,https://www.brewersfriend.com/homebrew/recipe/view/1007003/everday-kolsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007012,https://www.brewersfriend.com/homebrew/recipe/view/1007012/so-it-gose,So It Gose,Triple Point,All Grain,Gose,15 min,155 gallons (fermentor volume),155.6 gallons,1.039,98% (brew house),1.0,1.039,1.009,4.0,3.41,2.34,5.74,Wyeast - German Ale 1007,No,Liquid,75%,Low,55 - 68 F,,0.75 (M cells / ml / deg P),Balanced Profile,80.0,5.0,25.0,75.0,80.0,100.0,co2,1.9 Volumes,
1007013,https://www.brewersfriend.com/homebrew/recipe/view/1007013/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007007,https://www.brewersfriend.com/homebrew/recipe/view/1007007/esb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007014,https://www.brewersfriend.com/homebrew/recipe/view/1007014/simple-scotch-ale,Simple Scotch Ale,Peter McArthur,Extract,Scottish Export,60 min,5.25 gallons (fermentor volume),7.5 gallons,1.055,75% (steeping grains only),0.94,1.069,1.02,6.46,24.24,15.03,0.0,Wyeast - Scottish Ale 1728,No,Liquid,71%,High,55 - 75 F,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,1.02 Volumes,
1007021,https://www.brewersfriend.com/homebrew/recipe/view/1007021/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007018,https://www.brewersfriend.com/homebrew/recipe/view/1007018/gosemora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007020,https://www.brewersfriend.com/homebrew/recipe/view/1007020/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007017,https://www.brewersfriend.com/homebrew/recipe/view/1007017/back-at-it-pale-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007024,https://www.brewersfriend.com/homebrew/recipe/view/1007024/sierra-nevada-clone-2-5g-full-water-treatment,Sierra Nevada Clone 2.5G Full water treatment,,All Grain,American Pale Ale,60 min,2.5 gallons (fermentor volume),3.25 gallons,1.04,75% (brew house),0.96,1.05,1.011,5.12,34.01,8.23,5.42,Omega Yeast Labs - West Coast Ale I OYL-004,Yes,Liquid,78%,Medium-Low,60 - 73 F,68 F,0.75 (M cells / ml / deg P),Balanced Profile,80.0,5.0,25.0,75.0,80.0,100.0,dextrose,2.7 Volumes,
1007025,https://www.brewersfriend.com/homebrew/recipe/view/1007025/porter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007022,https://www.brewersfriend.com/homebrew/recipe/view/1007022/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007026,https://www.brewersfriend.com/homebrew/recipe/view/1007026/social-d-stance,social d stance,,All Grain,No Profile Selected,90 min,5 gallons (fermentor volume),6.5 gallons,1.041,72% (brew house),1.0,1.053,1.012,5.4,22.26,5.6,5.2,White Labs - German Ale/ Kölsch Yeast WLP029,No,Liquid,75%,Medium,65 - 69 F,,0.75 (M cells / ml / deg P),18804,52.4,11.0,16.0,70.0,69.6,0.1,co2,2.8 Volumes,
1007035,https://www.brewersfriend.com/homebrew/recipe/view/1007035/nick-and-paul-s-milk-stout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007042,https://www.brewersfriend.com/homebrew/recipe/view/1007042/dusty-gringo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007045,https://www.brewersfriend.com/homebrew/recipe/view/1007045/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007041,https://www.brewersfriend.com/homebrew/recipe/view/1007041/midnight-ryder,Midnight Ryder,,BIAB,No Profile Selected,60 min,5 gallons (fermentor volume),7 gallons,1.052,70% (brew house),1.0,1.066,1.016,6.59,0.0,7.41,0.0,,,,,,,,,Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,,
1007051,https://www.brewersfriend.com/homebrew/recipe/view/1007051/starter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007081,https://www.brewersfriend.com/homebrew/recipe/view/1007081/social-series-vol-1-socially-distant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007082,https://www.brewersfriend.com/homebrew/recipe/view/1007082/huntfield-hefe,Huntfield Hefe,,All Grain,Weizen/Weissbier,60 min,5.5 gallons (fermentor volume),7 gallons,1.041,70% (brew house),1.0,1.052,1.012,5.16,16.9,3.74,0.0,Wyeast - Weihenstephan Weizen 3068,No,Liquid,75%,Low,64 - 75 F,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,3.0 Volumes,
1007057,https://www.brewersfriend.com/homebrew/recipe/view/1007057/dusty-gringo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007083,https://www.brewersfriend.com/homebrew/recipe/view/1007083/citra-blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1007086,https://www.brewersfriend.com/homebrew/recipe/view/1007086/brown-mate,Brown Mate,,BIAB,Classic Rauchbier,65 min,21 liters (fermentor volume),26 liters,1.042,83% (brew house),1.0,1.052,1.012,,28.33,,0.0,Danstar - Nottingham Ale Yeast,No,Dry,77%,High,13.89 - 21.11 C,18 C,0.5 (M cells / ml / deg P),Pilsen (Light Lager),7.0,3.0,2.0,5.0,5.0,25.0,,8 g/l,
